"Mor23i"	"Rejected"
"Mor24i"	"Rejected"
"Mor25i"	"Confirmed"
"Mor26i"	"Rejected"
"Mor27i"	"Rejected"
"Mor28i"	"Confirmed"
"Mor29i"	"Confirmed"
"Mor30i"	"Rejected"
"Mor31i"	"Rejected"
"Mor32i"	"Rejected"
"Mor01s"	"Rejected"
"Mor02s"	"Rejected"
"Mor03s"	"Rejected"
"Mor04s"	"Rejected"
"Mor05s"	"Rejected"
"Mor06s"	"Rejected"
"Mor07s"	"Rejected"
"Mor08s"	"Rejected"
"Mor09s"	"Rejected"
"Mor10s"	"Confirmed"
"Mor11s"	"Rejected"
"Mor12s"	"Rejected"
"Mor13s"	"Rejected"
"Mor14s"	"Rejected"
"Mor15s"	"Rejected"
"Mor16s"	"Rejected"
"Mor17s"	"Rejected"
"Mor18s"	"Rejected"
"Mor19s"	"Rejected"
"Mor20s"	"Rejected"
"Mor21s"	"Rejected"
"Mor22s"	"Rejected"
"Mor23s"	"Rejected"
"Mor24s"	"Rejected"
"Mor25s"	"Confirmed"
"Mor26s"	"Rejected"
"Mor27s"	"Rejected"
"Mor28s"	"Rejected"
"Mor29s"	"Rejected"
"Mor30s"	"Confirmed"
"Mor31s"	"Rejected"
"Mor32s"	"Rejected"
"SpMax_EA"	"Rejected"
"SpMaxA_EA"	"Confirmed"
"SpDiam_EA"	"Rejected"
"SpAD_EA"	"Rejected"
"SpMAD_EA"	"Rejected"
"`SpMax_EA(ed)`"	"Confirmed"
"`SpMaxA_EA(ed)`"	"Confirmed"
"`SpDiam_EA(ed)`"	"Confirmed"
"`SpAD_EA(ed)`"	"Rejected"
"`SpMAD_EA(ed)`"	"Rejected"
"`SpMax_EA(bo)`"	"Confirmed"
"`SpMaxA_EA(bo)`"	"Rejected"
"`SpDiam_EA(bo)`"	"Confirmed"
"`SpAD_EA(bo)`"	"Rejected"
"`SpMAD_EA(bo)`"	"Confirmed"
"`SpMax_EA(dm)`"	"Rejected"
"`SpMaxA_EA(dm)`"	"Rejected"
"`SpDiam_EA(dm)`"	"Rejected"
"`SpAD_EA(dm)`"	"Rejected"
"`SpMAD_EA(dm)`"	"Rejected"
"`SpMax_EA(ri)`"	"Confirmed"
"`SpMaxA_EA(ri)`"	"Rejected"
"`SpDiam_EA(ri)`"	"Confirmed"
"`SpAD_EA(ri)`"	"Rejected"
"`SpMAD_EA(ri)`"	"Rejected"
"`SpMax_AEA(ed)`"	"Confirmed"
"`SpMaxA_AEA(ed)`"	"Rejected"
"`SpDiam_AEA(ed)`"	"Confirmed"
"`SpAD_AEA(ed)`"	"Rejected"
"`SpMAD_AEA(ed)`"	"Rejected"
"`SpMax_AEA(bo)`"	"Confirmed"
"`SpMaxA_AEA(bo)`"	"Rejected"
"`SpDiam_AEA(bo)`"	"Rejected"
"`SpAD_AEA(bo)`"	"Rejected"
"`SpMAD_AEA(bo)`"	"Rejected"
"`SpMax_AEA(dm)`"	"Confirmed"
"`SpMaxA_AEA(dm)`"	"Rejected"
"`SpDiam_AEA(dm)`"	"Confirmed"
"`SpAD_AEA(dm)`"	"Rejected"
"`SpMAD_AEA(dm)`"	"Rejected"
"`SpMax_AEA(ri)`"	"Confirmed"
"`SpMaxA_AEA(ri)`"	"Rejected"
"`SpDiam_AEA(ri)`"	"Rejected"
"`SpAD_AEA(ri)`"	"Rejected"
"`SpMAD_AEA(ri)`"	"Rejected"
"Chi0_EA"	"Rejected"
"Chi1_EA"	"Rejected"
"`Chi0_EA(ed)`"	"Rejected"
"`Chi1_EA(ed)`"	"Rejected"
"`Chi0_EA(bo)`"	"Rejected"
"`Chi1_EA(bo)`"	"Rejected"
"`Chi0_EA(dm)`"	"Rejected"
"`Chi1_EA(dm)`"	"Rejected"
"`Chi0_EA(ri)`"	"Rejected"
"`Chi1_EA(ri)`"	"Rejected"
"`Chi0_AEA(ed)`"	"Rejected"
"`Chi1_AEA(ed)`"	"Rejected"
"`Chi0_AEA(bo)`"	"Rejected"
"`Chi1_AEA(bo)`"	"Rejected"
"`Chi0_AEA(dm)`"	"Rejected"
"`Chi1_AEA(dm)`"	"Rejected"
"`Chi0_AEA(ri)`"	"Rejected"
"`Chi1_AEA(ri)`"	"Rejected"
"SM02_EA"	"Rejected"
"SM03_EA"	"Rejected"
"SM04_EA"	"Rejected"
"SM05_EA"	"Rejected"
"SM06_EA"	"Rejected"
"SM07_EA"	"Rejected"
"SM08_EA"	"Rejected"
"SM09_EA"	"Rejected"
"SM10_EA"	"Rejected"
"SM11_EA"	"Rejected"
"SM12_EA"	"Rejected"
"SM13_EA"	"Rejected"
"SM14_EA"	"Rejected"
"SM15_EA"	"Rejected"
"`SM02_EA(ed)`"	"Rejected"
"`SM03_EA(ed)`"	"Rejected"
"`SM04_EA(ed)`"	"Rejected"
"`SM05_EA(ed)`"	"Rejected"
"`SM06_EA(ed)`"	"Rejected"
"`SM07_EA(ed)`"	"Rejected"
"`SM08_EA(ed)`"	"Confirmed"
"`SM09_EA(ed)`"	"Confirmed"
"`SM10_EA(ed)`"	"Confirmed"
"`SM11_EA(ed)`"	"Confirmed"
"`SM12_EA(ed)`"	"Confirmed"
"`SM13_EA(ed)`"	"Confirmed"
"`SM14_EA(ed)`"	"Confirmed"
"`SM15_EA(ed)`"	"Confirmed"
"`SM02_EA(bo)`"	"Confirmed"
"`SM03_EA(bo)`"	"Rejected"
"`SM04_EA(bo)`"	"Confirmed"
"`SM05_EA(bo)`"	"Confirmed"
"`SM06_EA(bo)`"	"Confirmed"
"`SM07_EA(bo)`"	"Confirmed"
"`SM08_EA(bo)`"	"Confirmed"
"`SM09_EA(bo)`"	"Confirmed"
"`SM10_EA(bo)`"	"Confirmed"
"`SM11_EA(bo)`"	"Confirmed"
"`SM12_EA(bo)`"	"Confirmed"
"`SM13_EA(bo)`"	"Confirmed"
"`SM14_EA(bo)`"	"Confirmed"
"`SM15_EA(bo)`"	"Confirmed"
"`SM02_EA(dm)`"	"Rejected"
"`SM03_EA(dm)`"	"Rejected"
"`SM04_EA(dm)`"	"Rejected"
"`SM05_EA(dm)`"	"Rejected"
"`SM06_EA(dm)`"	"Rejected"
"`SM07_EA(dm)`"	"Rejected"
"`SM08_EA(dm)`"	"Rejected"
"`SM09_EA(dm)`"	"Rejected"
"`SM10_EA(dm)`"	"Rejected"
"`SM11_EA(dm)`"	"Rejected"
"`SM12_EA(dm)`"	"Rejected"
"`SM13_EA(dm)`"	"Rejected"
"`SM14_EA(dm)`"	"Rejected"
"`SM15_EA(dm)`"	"Rejected"
"`SM02_EA(ri)`"	"Rejected"
"`SM03_EA(ri)`"	"Rejected"
"`SM04_EA(ri)`"	"Rejected"
"`SM05_EA(ri)`"	"Rejected"
"`SM06_EA(ri)`"	"Rejected"
"`SM07_EA(ri)`"	"Rejected"
"`SM08_EA(ri)`"	"Rejected"
"`SM09_EA(ri)`"	"Confirmed"
"`SM10_EA(ri)`"	"Confirmed"
"`SM11_EA(ri)`"	"Confirmed"
"`SM12_EA(ri)`"	"Confirmed"
"`SM13_EA(ri)`"	"Confirmed"
"`SM14_EA(ri)`"	"Confirmed"
"`SM15_EA(ri)`"	"Confirmed"
"`SM02_AEA(ed)`"	"Rejected"
"`SM03_AEA(ed)`"	"Rejected"
"`SM04_AEA(ed)`"	"Rejected"
"`SM05_AEA(ed)`"	"Rejected"
"`SM06_AEA(ed)`"	"Rejected"
"`SM07_AEA(ed)`"	"Rejected"
"`SM08_AEA(ed)`"	"Rejected"
"`SM09_AEA(ed)`"	"Rejected"
"`SM10_AEA(ed)`"	"Rejected"
"`SM11_AEA(ed)`"	"Rejected"
"`SM12_AEA(ed)`"	"Rejected"
"`SM13_AEA(ed)`"	"Confirmed"
"`SM14_AEA(ed)`"	"Rejected"
"`SM15_AEA(ed)`"	"Confirmed"
"`SM02_AEA(bo)`"	"Rejected"
"`SM03_AEA(bo)`"	"Rejected"
"`SM04_AEA(bo)`"	"Confirmed"
"`SM05_AEA(bo)`"	"Rejected"
"`SM06_AEA(bo)`"	"Rejected"
"`SM07_AEA(bo)`"	"Rejected"
"`SM08_AEA(bo)`"	"Rejected"
"`SM09_AEA(bo)`"	"Rejected"
"`SM10_AEA(bo)`"	"Rejected"
"`SM11_AEA(bo)`"	"Rejected"
"`SM12_AEA(bo)`"	"Rejected"
"`SM13_AEA(bo)`"	"Rejected"
"`SM14_AEA(bo)`"	"Rejected"
"`SM15_AEA(bo)`"	"Rejected"
"`SM02_AEA(dm)`"	"Rejected"
"`SM03_AEA(dm)`"	"Rejected"
"`SM04_AEA(dm)`"	"Rejected"
"`SM05_AEA(dm)`"	"Rejected"
"`SM06_AEA(dm)`"	"Rejected"
"`SM07_AEA(dm)`"	"Rejected"
"`SM08_AEA(dm)`"	"Rejected"
"`SM09_AEA(dm)`"	"Rejected"
"`SM10_AEA(dm)`"	"Confirmed"
"`SM11_AEA(dm)`"	"Rejected"
"`SM12_AEA(dm)`"	"Rejected"
"`SM13_AEA(dm)`"	"Rejected"
"`SM14_AEA(dm)`"	"Rejected"
"`SM15_AEA(dm)`"	"Confirmed"
"`SM02_AEA(ri)`"	"Confirmed"
"`SM03_AEA(ri)`"	"Rejected"
"`SM04_AEA(ri)`"	"Rejected"
"`SM05_AEA(ri)`"	"Rejected"
"`SM06_AEA(ri)`"	"Rejected"
"`SM07_AEA(ri)`"	"Rejected"
"`SM08_AEA(ri)`"	"Rejected"
"`SM09_AEA(ri)`"	"Rejected"
"`SM10_AEA(ri)`"	"Rejected"
"`SM11_AEA(ri)`"	"Confirmed"
"`SM12_AEA(ri)`"	"Rejected"
"`SM13_AEA(ri)`"	"Rejected"
"`SM14_AEA(ri)`"	"Rejected"
"`SM15_AEA(ri)`"	"Rejected"
"Eig01_EA"	"Confirmed"
"Eig02_EA"	"Rejected"
"Eig03_EA"	"Rejected"
"Eig04_EA"	"Rejected"
"Eig05_EA"	"Rejected"
"Eig06_EA"	"Confirmed"
"Eig07_EA"	"Rejected"
"Eig08_EA"	"Rejected"
"Eig09_EA"	"Rejected"
"Eig10_EA"	"Rejected"
"Eig11_EA"	"Rejected"
"Eig12_EA"	"Rejected"
"Eig13_EA"	"Rejected"
"Eig14_EA"	"Rejected"
"Eig15_EA"	"Rejected"
"`Eig01_EA(ed)`"	"Confirmed"
"`Eig02_EA(ed)`"	"Rejected"
"`Eig03_EA(ed)`"	"Rejected"
"`Eig04_EA(ed)`"	"Rejected"
"`Eig05_EA(ed)`"	"Rejected"
"`Eig06_EA(ed)`"	"Confirmed"
"`Eig07_EA(ed)`"	"Rejected"
"`Eig08_EA(ed)`"	"Confirmed"
"`Eig09_EA(ed)`"	"Rejected"
"`Eig10_EA(ed)`"	"Rejected"
"`Eig11_EA(ed)`"	"Rejected"
"`Eig12_EA(ed)`"	"Rejected"
"`Eig13_EA(ed)`"	"Rejected"
"`Eig14_EA(ed)`"	"Rejected"
"`Eig15_EA(ed)`"	"Rejected"
"`Eig01_EA(bo)`"	"Confirmed"
"`Eig02_EA(bo)`"	"Rejected"
"`Eig03_EA(bo)`"	"Rejected"
"`Eig04_EA(bo)`"	"Rejected"
"`Eig05_EA(bo)`"	"Rejected"
"`Eig06_EA(bo)`"	"Rejected"
"`Eig07_EA(bo)`"	"Rejected"
"`Eig08_EA(bo)`"	"Rejected"
"`Eig09_EA(bo)`"	"Rejected"
"`Eig10_EA(bo)`"	"Rejected"
"`Eig11_EA(bo)`"	"Rejected"
"`Eig12_EA(bo)`"	"Rejected"
"`Eig13_EA(bo)`"	"Rejected"
"`Eig14_EA(bo)`"	"Rejected"
"`Eig15_EA(bo)`"	"Rejected"
"`Eig01_EA(dm)`"	"Rejected"
"`Eig02_EA(dm)`"	"Rejected"
"`Eig03_EA(dm)`"	"Confirmed"
"`Eig04_EA(dm)`"	"Rejected"
"`Eig05_EA(dm)`"	"Rejected"
"`Eig06_EA(dm)`"	"Rejected"
"`Eig07_EA(dm)`"	"Rejected"
"`Eig08_EA(dm)`"	"Rejected"
"`Eig09_EA(dm)`"	"Rejected"
"`Eig10_EA(dm)`"	"Rejected"
"`Eig11_EA(dm)`"	"Rejected"
"`Eig12_EA(dm)`"	"Rejected"
"`Eig13_EA(dm)`"	"Rejected"
"`Eig14_EA(dm)`"	"Rejected"
"`Eig15_EA(dm)`"	"Rejected"
"`Eig01_EA(ri)`"	"Confirmed"
"`Eig02_EA(ri)`"	"Rejected"
"`Eig03_EA(ri)`"	"Rejected"
"`Eig04_EA(ri)`"	"Rejected"
"`Eig05_EA(ri)`"	"Rejected"
"`Eig06_EA(ri)`"	"Confirmed"
"`Eig07_EA(ri)`"	"Rejected"
"`Eig08_EA(ri)`"	"Rejected"
"`Eig09_EA(ri)`"	"Rejected"
"`Eig10_EA(ri)`"	"Rejected"
"`Eig11_EA(ri)`"	"Confirmed"
"`Eig12_EA(ri)`"	"Rejected"
"`Eig13_EA(ri)`"	"Rejected"
"`Eig14_EA(ri)`"	"Rejected"
"`Eig15_EA(ri)`"	"Rejected"
"`Eig01_AEA(ed)`"	"Confirmed"
"`Eig02_AEA(ed)`"	"Rejected"
"`Eig03_AEA(ed)`"	"Rejected"
"`Eig04_AEA(ed)`"	"Rejected"
"`Eig05_AEA(ed)`"	"Rejected"
"`Eig06_AEA(ed)`"	"Rejected"
"`Eig07_AEA(ed)`"	"Rejected"
"`Eig08_AEA(ed)`"	"Rejected"
"`Eig09_AEA(ed)`"	"Rejected"
"`Eig10_AEA(ed)`"	"Rejected"
"`Eig11_AEA(ed)`"	"Rejected"
"`Eig12_AEA(ed)`"	"Rejected"
"`Eig13_AEA(ed)`"	"Rejected"
"`Eig14_AEA(ed)`"	"Rejected"
"`Eig15_AEA(ed)`"	"Rejected"
"`Eig01_AEA(bo)`"	"Confirmed"
"`Eig02_AEA(bo)`"	"Rejected"
"`Eig03_AEA(bo)`"	"Rejected"
"`Eig04_AEA(bo)`"	"Confirmed"
"`Eig05_AEA(bo)`"	"Rejected"
"`Eig06_AEA(bo)`"	"Rejected"
"`Eig07_AEA(bo)`"	"Rejected"
"`Eig08_AEA(bo)`"	"Rejected"
"`Eig09_AEA(bo)`"	"Confirmed"
"`Eig10_AEA(bo)`"	"Rejected"
"`Eig11_AEA(bo)`"	"Rejected"
"`Eig12_AEA(bo)`"	"Rejected"
"`Eig13_AEA(bo)`"	"Rejected"
"`Eig14_AEA(bo)`"	"Rejected"
"`Eig15_AEA(bo)`"	"Rejected"
"`Eig01_AEA(dm)`"	"Confirmed"
"`Eig02_AEA(dm)`"	"Rejected"
"`Eig03_AEA(dm)`"	"Rejected"
"`Eig04_AEA(dm)`"	"Rejected"
"`Eig05_AEA(dm)`"	"Rejected"
"`Eig06_AEA(dm)`"	"Rejected"
"`Eig07_AEA(dm)`"	"Rejected"
"`Eig08_AEA(dm)`"	"Rejected"
"`Eig09_AEA(dm)`"	"Rejected"
"`Eig10_AEA(dm)`"	"Rejected"
"`Eig11_AEA(dm)`"	"Rejected"
"`Eig12_AEA(dm)`"	"Rejected"
"`Eig13_AEA(dm)`"	"Rejected"
"`Eig14_AEA(dm)`"	"Rejected"
"`Eig15_AEA(dm)`"	"Rejected"
"`Eig01_AEA(ri)`"	"Confirmed"
"`Eig02_AEA(ri)`"	"Rejected"
"`Eig03_AEA(ri)`"	"Rejected"
"`Eig04_AEA(ri)`"	"Confirmed"
"`Eig05_AEA(ri)`"	"Rejected"
"`Eig06_AEA(ri)`"	"Confirmed"
"`Eig07_AEA(ri)`"	"Rejected"
"`Eig08_AEA(ri)`"	"Rejected"
"`Eig09_AEA(ri)`"	"Rejected"
"`Eig10_AEA(ri)`"	"Rejected"
"`Eig11_AEA(ri)`"	"Rejected"
"`Eig12_AEA(ri)`"	"Rejected"
"`Eig13_AEA(ri)`"	"Rejected"
"`Eig14_AEA(ri)`"	"Rejected"
"`Eig15_AEA(ri)`"	"Rejected"
"Eta_alpha"	"Rejected"
"Eta_alpha_A"	"Rejected"
"Eta_epsi"	"Rejected"
"Eta_epsi_A"	"Confirmed"
"Eta_betaS"	"Rejected"
"Eta_betaS_A"	"Confirmed"
"Eta_betaP"	"Rejected"
"Eta_betaP_A"	"Rejected"
"Eta_beta"	"Rejected"
"Eta_beta_A"	"Confirmed"
"Eta_C"	"Rejected"
"Eta_C_A"	"Rejected"
"Eta_L"	"Rejected"
"Eta_L_A"	"Rejected"
"Eta_F"	"Rejected"
"Eta_F_A"	"Rejected"
"Eta_FL"	"Rejected"
"Eta_FL_A"	"Rejected"
"Eta_sh_p"	"Confirmed"
"Eta_sh_y"	"Rejected"
"Eta_sh_x"	"Confirmed"
"Wi_G"	"Rejected"
"WiA_G"	"Rejected"
"AVS_G"	"Rejected"
"H_G"	"Rejected"
"Chi_G"	"Rejected"
"ChiA_G"	"Rejected"
"J_G"	"Confirmed"
"HyWi_G"	"Rejected"
"SpAbs_G"	"Rejected"
"SpPos_G"	"Rejected"
"SpPosA_G"	"Rejected"
"SpPosLog_G"	"Rejected"
"SpMax_G"	"Rejected"
"SpMaxA_G"	"Rejected"
"SpDiam_G"	"Rejected"
"SpAD_G"	"Rejected"
"SpMAD_G"	"Rejected"
"Ho_G"	"Rejected"
"SM2_G"	"Rejected"
"SM3_G"	"Rejected"
"SM4_G"	"Rejected"
"SM5_G"	"Rejected"
"SM6_G"	"Rejected"
"Wi_RG"	"Rejected"
"WiA_RG"	"Rejected"
"AVS_RG"	"Rejected"
"H_RG"	"Rejected"
"Chi_RG"	"Rejected"
"ChiA_RG"	"Rejected"
"J_RG"	"Rejected"
"HyWi_RG"	"Rejected"
"SpAbs_RG"	"Rejected"
"SpPos_RG"	"Rejected"
"SpPosA_RG"	"Confirmed"
"SpPosLog_RG"	"Rejected"
"SpMax_RG"	"Rejected"
"SpMaxA_RG"	"Rejected"
"SpDiam_RG"	"Confirmed"
"SpAD_RG"	"Rejected"
"SpMAD_RG"	"Confirmed"
"Ho_RG"	"Rejected"
"EE_RG"	"Rejected"
"SM2_RG"	"Rejected"
"SM3_RG"	"Rejected"
"SM4_RG"	"Rejected"
"SM5_RG"	"Confirmed"
"SM6_RG"	"Rejected"
"VE1_RG"	"Confirmed"
"VE2_RG"	"Rejected"
"VE3_RG"	"Rejected"
"VE1sign_RG"	"Confirmed"
"VE2sign_RG"	"Confirmed"
"VR1_RG"	"Rejected"
"VR2_RG"	"Rejected"
"VR3_RG"	"Rejected"
"`Wi_G/D`"	"Rejected"
"`WiA_G/D`"	"Rejected"
"`AVS_G/D`"	"Rejected"
"`H_G/D`"	"Rejected"
"`Chi_G/D`"	"Rejected"
"`ChiA_G/D`"	"Rejected"
"`J_G/D`"	"Confirmed"
"`HyWi_G/D`"	"Rejected"
"`SpAbs_G/D`"	"Rejected"
"`SpPos_G/D`"	"Rejected"
"`SpPosA_G/D`"	"Confirmed"
"`SpPosLog_G/D`"	"Rejected"
"`SpMax_G/D`"	"Rejected"
"`SpMaxA_G/D`"	"Rejected"
"`SpDiam_G/D`"	"Rejected"
"`SpAD_G/D`"	"Rejected"
"`SpMAD_G/D`"	"Confirmed"
"`Ho_G/D`"	"Rejected"
"`EE_G/D`"	"Rejected"
"`SM2_G/D`"	"Rejected"
"`SM3_G/D`"	"Rejected"
"`SM4_G/D`"	"Rejected"
"`SM5_G/D`"	"Rejected"
"`SM6_G/D`"	"Rejected"
"`VE1_G/D`"	"Rejected"
"`VE2_G/D`"	"Rejected"
"`VE3_G/D`"	"Rejected"
"`VE1sign_G/D`"	"Rejected"
"`VE2sign_G/D`"	"Rejected"
"`VR1_G/D`"	"Rejected"
"`VR2_G/D`"	"Rejected"
"`VR3_G/D`"	"Rejected"
"nCIC"	"Rejected"
"nCIR"	"Rejected"
"TRS"	"Rejected"
"Rperim"	"Rejected"
"Rbrid"	"Rejected"
"MCD"	"Confirmed"
"RFD"	"Rejected"
"RCI"	"Rejected"
"NRS"	"Rejected"
"NNRS"	"Rejected"
"nR03"	"Rejected"
"nR04"	"Rejected"
"nR05"	"Rejected"
"nR06"	"Rejected"
"nR07"	"Rejected"
"nR08"	"Rejected"
"nR09"	"Rejected"
"nR10"	"Rejected"
"nR11"	"Rejected"
"nR12"	"Rejected"
"nBnz"	"Rejected"
"ARR"	"Rejected"
"`D/Dtr03`"	"Rejected"
"`D/Dtr04`"	"Rejected"
"`D/Dtr05`"	"Rejected"
"`D/Dtr06`"	"Rejected"
"`D/Dtr07`"	"Rejected"
"`D/Dtr08`"	"Rejected"
"`D/Dtr09`"	"Rejected"
"`D/Dtr10`"	"Rejected"
"`D/Dtr11`"	"Rejected"
"`D/Dtr12`"	"Rejected"
"P_VSA_LogP_1"	"Rejected"
"P_VSA_LogP_2"	"Confirmed"
"P_VSA_LogP_3"	"Confirmed"
"P_VSA_LogP_4"	"Rejected"
"P_VSA_LogP_5"	"Confirmed"
"P_VSA_LogP_6"	"Rejected"
"P_VSA_LogP_7"	"Rejected"
"P_VSA_LogP_8"	"Rejected"
"P_VSA_MR_1"	"Rejected"
"P_VSA_MR_2"	"Rejected"
"P_VSA_MR_3"	"Rejected"
"P_VSA_MR_4"	"Rejected"
"P_VSA_MR_5"	"Confirmed"
"P_VSA_MR_6"	"Rejected"
"P_VSA_MR_7"	"Rejected"
"P_VSA_MR_8"	"Rejected"
"P_VSA_m_1"	"Rejected"
"P_VSA_m_2"	"Confirmed"
"P_VSA_m_3"	"Confirmed"
"P_VSA_m_4"	"Rejected"
"P_VSA_m_5"	"Rejected"
"P_VSA_v_1"	"Rejected"
"P_VSA_v_2"	"Confirmed"
"P_VSA_v_3"	"Rejected"
"P_VSA_v_4"	"Rejected"
"P_VSA_e_1"	"Rejected"
"P_VSA_e_2"	"Confirmed"
"P_VSA_e_3"	"Confirmed"
"P_VSA_e_4"	"Rejected"
"P_VSA_e_5"	"Confirmed"
"P_VSA_e_6"	"Rejected"
"P_VSA_p_1"	"Rejected"
"P_VSA_p_2"	"Confirmed"
"P_VSA_p_3"	"Rejected"
"P_VSA_p_4"	"Rejected"
"P_VSA_i_1"	"Rejected"
"P_VSA_i_2"	"Rejected"
"P_VSA_i_3"	"Confirmed"
"P_VSA_i_4"	"Confirmed"
"P_VSA_s_1"	"Rejected"
"P_VSA_s_2"	"Rejected"
"P_VSA_s_3"	"Rejected"
"P_VSA_s_4"	"Rejected"
"P_VSA_s_5"	"Rejected"
"P_VSA_s_6"	"Confirmed"
"P_VSA_ppp_L"	"Rejected"
"P_VSA_ppp_P"	"Rejected"
"P_VSA_ppp_N"	"Rejected"
"P_VSA_ppp_D"	"Rejected"
"P_VSA_ppp_A"	"Confirmed"
"P_VSA_ppp_ar"	"Rejected"
"P_VSA_ppp_con"	"Rejected"
"P_VSA_ppp_hal"	"Rejected"
"P_VSA_ppp_cyc"	"Confirmed"
"P_VSA_ppp_ter"	"Confirmed"
"ATS1m"	"Rejected"
"ATS2m"	"Rejected"
"ATS3m"	"Rejected"
"ATS4m"	"Rejected"
"ATS5m"	"Rejected"
"ATS6m"	"Rejected"
"ATS7m"	"Rejected"
"ATS8m"	"Rejected"
"ATS1v"	"Rejected"
"ATS2v"	"Rejected"
"ATS3v"	"Confirmed"
"ATS4v"	"Rejected"
"ATS5v"	"Rejected"
"ATS6v"	"Rejected"
"ATS7v"	"Rejected"
"ATS8v"	"Rejected"
"ATS1e"	"Rejected"
"ATS2e"	"Rejected"
"ATS3e"	"Rejected"
"ATS4e"	"Rejected"
"ATS5e"	"Rejected"
"ATS6e"	"Rejected"
"ATS7e"	"Rejected"
"ATS8e"	"Rejected"
"ATS1p"	"Rejected"
"ATS2p"	"Rejected"
"ATS3p"	"Rejected"
"ATS4p"	"Rejected"
"ATS5p"	"Rejected"
"ATS6p"	"Rejected"
"ATS7p"	"Rejected"
"ATS8p"	"Rejected"
"ATS1i"	"Rejected"
"ATS2i"	"Rejected"
"ATS3i"	"Rejected"
"ATS4i"	"Rejected"
"ATS5i"	"Rejected"
"ATS6i"	"Rejected"
"ATS7i"	"Rejected"
"ATS8i"	"Rejected"
"ATS1s"	"Rejected"
"ATS2s"	"Rejected"
"ATS3s"	"Rejected"
"ATS4s"	"Confirmed"
"ATS5s"	"Rejected"
"ATS6s"	"Rejected"
"ATS7s"	"Rejected"
"ATS8s"	"Rejected"
"ATSC1m"	"Confirmed"
"ATSC2m"	"Rejected"
"ATSC3m"	"Rejected"
"ATSC4m"	"Rejected"
"ATSC5m"	"Rejected"
"ATSC6m"	"Rejected"
"ATSC7m"	"Rejected"
"ATSC8m"	"Rejected"
"ATSC1v"	"Confirmed"
"ATSC2v"	"Rejected"
"ATSC3v"	"Confirmed"
"ATSC4v"	"Rejected"
"ATSC5v"	"Rejected"
"ATSC6v"	"Rejected"
"ATSC7v"	"Rejected"
"ATSC8v"	"Rejected"
"ATSC1e"	"Rejected"
"ATSC2e"	"Confirmed"
"ATSC3e"	"Rejected"
"ATSC4e"	"Confirmed"
"ATSC5e"	"Rejected"
"ATSC6e"	"Rejected"
"ATSC7e"	"Rejected"
"ATSC8e"	"Rejected"
"ATSC1p"	"Rejected"
"ATSC2p"	"Rejected"
"ATSC3p"	"Rejected"
"ATSC4p"	"Rejected"
"ATSC5p"	"Rejected"
"ATSC6p"	"Rejected"
"ATSC7p"	"Rejected"
"ATSC8p"	"Rejected"
"ATSC1i"	"Rejected"
"ATSC2i"	"Rejected"
"ATSC3i"	"Rejected"
"ATSC4i"	"Confirmed"
"ATSC5i"	"Rejected"
"ATSC6i"	"Rejected"
"ATSC7i"	"Rejected"
"ATSC8i"	"Rejected"
"ATSC1s"	"Confirmed"
"ATSC2s"	"Confirmed"
"ATSC3s"	"Rejected"
"ATSC4s"	"Confirmed"
"ATSC5s"	"Rejected"
"ATSC6s"	"Rejected"
"ATSC7s"	"Rejected"
"ATSC8s"	"Rejected"
"MATS1m"	"Rejected"
"MATS2m"	"Rejected"
"MATS3m"	"Confirmed"
"MATS4m"	"Rejected"
"MATS5m"	"Confirmed"
"MATS6m"	"Confirmed"
"MATS7m"	"Rejected"
"MATS8m"	"Rejected"
"MATS1v"	"Rejected"
"MATS2v"	"Confirmed"
"MATS3v"	"Confirmed"
"MATS4v"	"Rejected"
"MATS5v"	"Rejected"
"MATS6v"	"Confirmed"
"MATS7v"	"Rejected"
"MATS8v"	"Rejected"
"MATS1e"	"Confirmed"
"MATS2e"	"Confirmed"
"MATS3e"	"Confirmed"
"MATS4e"	"Confirmed"
"MATS5e"	"Rejected"
"MATS6e"	"Confirmed"
"MATS7e"	"Confirmed"
"MATS8e"	"Rejected"
"MATS1p"	"Rejected"
"MATS2p"	"Confirmed"
"MATS3p"	"Rejected"
"MATS4p"	"Confirmed"
"MATS5p"	"Rejected"
"MATS6p"	"Confirmed"
"MATS7p"	"Rejected"
"MATS8p"	"Rejected"
"MATS1i"	"Confirmed"
"MATS2i"	"Confirmed"
"MATS3i"	"Confirmed"
"MATS4i"	"Rejected"
"MATS5i"	"Rejected"
"MATS6i"	"Confirmed"
"MATS7i"	"Rejected"
"MATS8i"	"Rejected"
"MATS1s"	"Confirmed"
"MATS2s"	"Confirmed"
"MATS3s"	"Confirmed"
"MATS4s"	"Confirmed"
"MATS5s"	"Rejected"
"MATS6s"	"Confirmed"
"MATS7s"	"Rejected"
"MATS8s"	"Rejected"
"GATS1m"	"Rejected"
"GATS2m"	"Confirmed"
"GATS3m"	"Confirmed"
"GATS4m"	"Rejected"
"GATS5m"	"Confirmed"
"GATS6m"	"Confirmed"
"GATS7m"	"Rejected"
"GATS8m"	"Rejected"
"GATS1v"	"Confirmed"
"GATS2v"	"Confirmed"
"GATS3v"	"Confirmed"
"GATS4v"	"Confirmed"
"GATS5v"	"Rejected"
"GATS6v"	"Confirmed"
"GATS7v"	"Rejected"
"GATS8v"	"Rejected"
"GATS1e"	"Confirmed"
